,Заказ,Сообщение,МВЗ,Описание,Номер адреса,Дата изменения,Время изменения,ОснСредство,Субномер,СостПослеМеропр,СостПрУсПслНеис,СостПрУсДоНеисп,Отв. раб.место,Завод РабМесто,Вид приоритета,Воздействие,Монтажный узел,Название узла,ПроизвУчасток,СоответЕдОборуд,Ссылочная дата,Ссылочное время,Ссыл. дата кл.,Ссылка клиента,СоотвТехМесто,БЕ,Город,Район,Страна,ДатаТехКонтроля,ДанныеУстройств,Поле сортировки,Время создания,Бизнес-сфера,Вид работы ТОРО,Мстплж/Контир,Подробный текст,ГрупПлановик,ТехКонтроль,Планир. завод,ТоргДокумент,Позиция,КЕ,Текст кода код.,ТекстГруппКодов,Клиент,Название,Материал,Единица,Помещение,Время сообщения,Имя списка,Номер объекта,СтатСтранОбмена,ОбозначИсполнит,ОбозначИсполнит.1,Исполнитель,Исполнитель.1,Описание.1,Почтовый индекс,Приоритет,Приоритет.1,Кодирование,Дата закрытия,Дата сообщ.,ГрупКодов,Автор сообщения,Время закрытия,Каталог/КодТОРО,Регион,Ревизия,Серийный номер,Сектор,Местоположение,Улица,ЗаводРасплТехОб,Телефон,Завод РабМеста,Заказ клиента,ДоступПслМеропр,ДоступнПслНеисп,ДоступнДоНеиспр,Отдел сбыта,Группа сбыта,СбытовОрганизац,Канал сбыта,Валюта,ПозПредупрТОРО,ПланПредупрТОРО,Полном. на изм.,Логич. система,Лог. система,ИндНаличПрикрДокум,БазисОкнч Заказ ТОРО,БазисНач Заказ ТОРО,КраткТекст ЗаказТОРО,Название модели,Модель,Дата приемки в экспл,Дата окончания выпол,Время окончания выпо,Отклонение окончания,Класс ЕО,Наименов класса ЕО,Продолжительность пр,Счетчик группы ТК,Группа ТК,Тип ТК,Код части объекта,КодКартиныПоврежд,ГрпКодовЧастейОбъект,ГрпКодовКартПовреж,Часть объекта,Картина повреждения,НазвГрупПричОтказ,НазвГрупЧастОбъект,НазвГрупКартПовр,Код причины отказа,ГрпКодовПричОтказа,Подроб. текст (комм),Время приемки в эксп,ID пересек. сообщен.,Отклонение окончания.1,Дата пуска MES,Время пуска MES,СистСтатус ЗаказТОРО,ПолзСтатус ЗаказТОРО,Вид заказа TOPO,Причина отказа,Корневое ТМ,Название корневого,Описание.2,ПользовСтатус,ПродолжПростоя,Отказ,Вид сообщения,Нач. неисправн.,Нач.неиспр.(вр),Конец неисправ.,Оконч. неиспр.,СистемнСтатус,Создал,Автор изменения,Дата создания,Требуем. начало,ТребВремяНачала,ТребуемЗавершен,ТребВремяОконч,Ед. оборудов.,Техместо
5046,1100527675.0,7100519920,1112011420,Экскаватор электрический ЭКГ-10 №02,,2021-09-09,11:48:58,101060000410.0,0.0,,,,C-RDUES,1100,PL,,,,,,2021-09-09,11:48:58,,,,1100,,,,,,2,11:20:58,,ТО,2559089,,200.0,,1100,,0,1000,,,,,,Ч,5440.0,15:20:55,,QM007100519920,,,,,,Экскаватор электрический №02,,,,,,2021-09-09,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-08-30,2022-08-29,ТО ЭКГ-10 №02,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,,00:00:00,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-09-09,2022-08-29,09:00:00,2022-08-30,18:00:00,100000062743.0,11-RUD-BLAG-UGBL-E105
5047,1100528182.0,7100519914,1112011420,Экскаватор электрический ЭКГ-10 №02,,2022-01-14,06:24:30,101060000410.0,0.0,,,,C-OGM,1100,PL,,,,,,2022-01-14,06:24:30,,,,1100,,,,,,2,11:08:08,,ТО2,2559058,,100.0,,1100,,0,1000,,,,,,Ч,5440.0,15:07:53,,QM007100519914,,,,,,Экскаватор электрический №02,,,,,,2021-09-09,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-06-26,2022-06-23,Техническое обслуживание 2,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,О2,A0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГОД,APP1,,,,Техническое обслуживание 2,,0.0,,A1,,00:00:00,,00:00:00,ЗКПР СОРА,NIKOLAEVIV,NIKOLAEVIV,2021-09-09,2022-06-23,09:00:00,2022-06-26,17:00:00,100000062743.0,11-RUD-BLAG-UGBL-E105
5048,1100528181.0,7100519913,1112011420,Экскаватор электрический ЭКГ-10 №02,,2022-01-14,06:24:30,101060000410.0,0.0,,,,C-OGM,1100,PL,,,,,,2022-01-14,06:24:30,,,,1100,,,,,,2,11:08:06,,ТО1,2559056,,100.0,,1100,,0,1000,,,,,,Ч,5440.0,15:07:52,,QM007100519913,,,,,,Экскаватор электрический №02,,,,,,2021-09-09,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-11-01,2022-10-28,Техническое обслуживание 1,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,О1,A0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР ДМНП ПКАЛ,ПЛАН ГОД  МТРЦ ТКБЕ УТВП,APP1,,,,Техническое обслуживание 1,,0.0,,A1,,00:00:00,,00:00:00,ЗКПР СОРА,NIKOLAEVIV,NIKOLAEVIV,2021-09-09,2022-10-28,09:00:00,2022-11-01,23:00:00,100000062743.0,11-RUD-BLAG-UGBL-E105
5049,1100528180.0,7100519912,1112011420,Экскаватор электрический ЭКГ-10 №02,,2022-01-14,06:24:30,101060000410.0,0.0,,,,C-OGM,1100,PL,,,,,,2022-01-14,06:24:30,,,,1100,,,,,,2,11:08:05,,ТО1,2559054,,100.0,,1100,,0,1000,,,,,,Ч,5440.0,15:07:51,,QM007100519912,,,,,,Экскаватор электрический №02,,,,,,2021-09-09,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-09-27,2022-09-23,Техническое обслуживание 1,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,О1,A0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР ДМНП ПКАЛ,ПЛАН ГОД  МТРЦ ТКБЕ УТВП,APP1,,,,Техническое обслуживание 1,,0.0,,A1,,00:00:00,,00:00:00,ЗКПР СОРА,NIKOLAEVIV,NIKOLAEVIV,2021-09-09,2022-09-23,09:00:00,2022-09-27,23:00:00,100000062743.0,11-RUD-BLAG-UGBL-E105
5050,1100527719.0,7100519911,1112011420,Экскаватор электрический ЭКГ-10 №02,,2022-01-14,06:24:30,101060000410.0,0.0,,,,C-OGM,1100,PL,,,,,,2022-01-14,06:24:30,,,,1100,,,,,,2,11:08:04,,ТО1,2559052,,100.0,,1100,,0,1000,,,,,,Ч,5440.0,15:07:50,,QM007100519911,,,,,,Экскаватор электрический №02,,,,,,2021-09-09,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-08-25,2022-08-21,Техническое обслуживание 1,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,О1,A0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР ДМНП ПКАЛ,ПЛАН ГОД  МТРЦ ТКБЕ УТВП,APP1,,,,Техническое обслуживание 1,,0.0,,A1,,00:00:00,,00:00:00,ЗКПР СОРА,NIKOLAEVIV,NIKOLAEVIV,2021-09-09,2022-08-21,09:00:00,2022-08-25,23:00:00,100000062743.0,11-RUD-BLAG-UGBL-E105
5051,1100527718.0,7100519910,1112011420,Экскаватор электрический ЭКГ-10 №02,,2022-01-14,06:24:30,101060000410.0,0.0,,,,C-OGM,1100,PL,,,,,,2022-01-14,06:24:30,,,,1100,,,,,,2,11:08:02,,ТО1,2559050,,100.0,,1100,,0,1000,,,,,,Ч,5440.0,15:07:49,,QM007100519910,,,,,,Экскаватор электрический №02,,,,,,2021-09-09,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-07-30,2022-07-26,Техническое обслуживание 1,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,О1,A0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР ДМНП ПКАЛ,ПЛАН ГОД  МТРЦ ТКБЕ УТВП,APP1,,,,Техническое обслуживание 1,,0.0,,A1,,00:00:00,,00:00:00,ЗКПР СОРА,NIKOLAEVIV,NIKOLAEVIV,2021-09-09,2022-07-26,09:00:00,2022-07-30,23:00:00,100000062743.0,11-RUD-BLAG-UGBL-E105
5052,1100527674.0,7100519659,1112011420,Экскаватор электрический ЭКГ-10 №02,,2021-09-09,11:48:57,101060000410.0,0.0,,,,C-RDUES,1100,PL,,,,,,2021-09-09,11:48:57,,,,1100,,,,,,2,11:20:58,,ТО,2559087,,200.0,,1100,,0,1000,,,,,,Ч,5440.0,15:20:55,,QM007100519659,,,,,,Экскаватор электрический №02,,,,,,2021-09-09,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-07-26,2022-07-25,ТО ЭКГ-10 №02,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,,00:00:00,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-09-09,2022-07-25,09:00:00,2022-07-26,18:00:00,100000062743.0,11-RUD-BLAG-UGBL-E105
5053,1100527673.0,7100519658,1112011420,Экскаватор электрический ЭКГ-10 №02,,,00:00:00,101060000410.0,0.0,,,,C-RDUES,1100,PL,,,,,,2021-09-09,11:20:58,,,,1100,,,,,,2,11:20:58,,ТО,2559085,,200.0,,1100,,0,1000,,,,,,Ч,5440.0,15:20:55,,QM007100519658,,,,,,Экскаватор электрический №02,,,,,,2021-09-09,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-06-12,2022-06-11,ТО ЭКГ-10 №02,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,,00:00:00,,00:00:00,ЗКПР СОРА,TYURINIA,,2021-09-09,2022-06-11,09:00:00,2022-06-12,18:00:00,100000062743.0,11-RUD-BLAG-UGBL-E105
5054,1100527672.0,7100519657,1112011420,Экскаватор электрический ЭКГ-10 №02,,2021-09-09,11:48:57,101060000410.0,0.0,,,,C-RDUES,1100,PL,,,,,,2021-09-09,11:48:57,,,,1100,,,,,,2,11:20:57,,ТО,2559083,,200.0,,1100,,0,1000,,,,,,Ч,5440.0,15:20:55,,QM007100519657,,,,,,Экскаватор электрический №02,,,,,,2021-09-09,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-05-18,2022-05-17,ТО ЭКГ-10 №02,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,,00:00:00,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-09-09,2022-05-17,09:00:00,2022-05-18,18:00:00,100000062743.0,11-RUD-BLAG-UGBL-E105
5055,1100527671.0,7100519656,1112011420,Экскаватор электрический ЭКГ-10 №02,,2022-01-17,09:01:34,101060000410.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,09:01:34,,,,1100,,,,,,2,11:20:57,,ТО,2559081,,200.0,,1100,,0,1000,,,,,,Ч,5440.0,15:20:55,,QM007100519656,,,,,,Экскаватор электрический №02,,,,,,2021-09-09,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-03-12,2022-03-11,ТО ЭКГ-10 №02,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2022-01-17,13:01:22,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-09-09,2022-03-11,09:00:00,2022-03-12,18:00:00,100000062743.0,11-RUD-BLAG-UGBL-E105
5056,1100527670.0,7100519655,1112011420,Экскаватор электрический ЭКГ-10 №02,,2022-01-17,09:01:08,101060000410.0,0.0,,,,C-RDUES,1100,PL,,,,,,2022-01-17,09:01:08,,,,1100,,,,,,2,11:20:57,,ТО,2559039,,200.0,,1100,,0,1000,,,,,,Ч,5440.0,15:20:54,,QM007100519655,,,,,,Экскаватор электрический №02,,,,,,2021-09-09,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-02-21,2022-02-20,ТО ЭКГ-10 №02,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ТО,B0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГИП  ГОД  УТВГ,APP1,,,,Техническое обслуживание,,0.0,,A1,2021-12-01,09:59:45,,00:00:00,ЗКПР СОРА,TYURINIA,TYURINIA,2021-09-09,2022-02-20,09:00:00,2022-02-21,18:00:00,100000062743.0,11-RUD-BLAG-UGBL-E105
5057,1100527717.0,7100519649,1112011420,Экскаватор электрический ЭКГ-10 №02,,2022-01-14,06:24:30,101060000410.0,0.0,,,,C-OGM,1100,PL,,,,,,2022-01-14,06:24:30,,,,1100,,,,,,2,11:08:01,,ТО1,2559048,,100.0,,1100,,0,1000,,,,,,Ч,5440.0,15:07:48,,QM007100519649,,,,,,Экскаватор электрический №02,,,,,,2021-09-09,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-05-15,2022-05-11,Техническое обслуживание 1,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,О1,A0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР ДМНП ПКАЛ,ПЛАН ГОД  МТРЦ СРОЧ ТКБЕ УТВП,APP1,,,,Техническое обслуживание 1,,0.0,,A1,,00:00:00,,00:00:00,ЗКПР СОРА,NIKOLAEVIV,NIKOLAEVIV,2021-09-09,2022-05-11,09:00:00,2022-05-15,23:00:00,100000062743.0,11-RUD-BLAG-UGBL-E105
5058,1100527716.0,7100519648,1112011420,Экскаватор электрический ЭКГ-10 №02,,2022-01-14,06:24:30,101060000410.0,0.0,,,,C-OGM,1100,PL,,,,,,2022-01-14,06:24:30,,,,1100,,,,,,2,11:07:59,,ТО1,2559046,,100.0,,1100,,0,1000,,,,,,Ч,5440.0,15:07:48,,QM007100519648,,,,,,Экскаватор электрический №02,,,,,,2021-09-09,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-03-15,2022-03-11,Техническое обслуживание 1,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,О1,A0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР ДМНП ПКАЛ,ПЛАН ГОД  МТРЦ СРОЧ ТКБЕ УТВП,APP1,,,,Техническое обслуживание 1,,0.0,,A1,,00:00:00,,00:00:00,ЗКПР СОРА,NIKOLAEVIV,NIKOLAEVIV,2021-09-09,2022-03-11,09:00:00,2022-03-15,23:00:00,100000062743.0,11-RUD-BLAG-UGBL-E105
5059,1100527715.0,7100519647,1112011420,Экскаватор электрический ЭКГ-10 №02,,2022-01-13,05:50:12,101060000410.0,0.0,,,,C-OGM,1100,PL,,,,,,2022-01-13,05:50:12,,,,1100,,,,,,2,11:07:58,,ТО1,2559044,,100.0,,1100,,0,1000,,,,,,Ч,5440.0,15:07:47,,QM007100519647,,,,,,Экскаватор электрический №02,,,,,,2021-09-09,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-01-29,2022-01-24,Техническое обслуживание 1,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,О1,A0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР ДМНП ПКАЛ,ПЛАН ГОД  МЕС  МТРЦ ПЗТГ СРОЧ ТКБЕ УТВМ*,APP1,,,,Техническое обслуживание 1,,0.0,,A1,2021-12-22,18:03:03,,00:00:00,ЗКПР СОРА,NIKOLAEVIV,NIKOLAEVIV,2021-09-09,2022-01-24,00:00:00,2022-01-29,00:00:00,100000062743.0,11-RUD-BLAG-UGBL-E105
5060,1100527714.0,7100519646,1112011420,Экскаватор электрический ЭКГ-10 №02,,2022-01-14,06:24:30,101060000410.0,0.0,,,,C-OGM,1100,PL,,,,,,2022-01-14,06:24:30,,,,1100,,,,,,2,11:07:56,,ТО1,2559042,,100.0,,1100,,0,1000,,,,,,Ч,5440.0,15:07:46,,QM007100519646,,,,,,Экскаватор электрический №02,,,,,,2021-09-09,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-02-24,2022-02-20,Техническое обслуживание 1,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,О1,A0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР ДМНП ПКАЛ,ПЛАН ГОД  МТРЦ СРОЧ ТКБЕ УТВП,APP1,,,,Техническое обслуживание 1,,0.0,,A1,2021-12-19,13:54:37,,00:00:00,ЗКПР СОРА,NIKOLAEVIV,NIKOLAEVIV,2021-09-09,2022-02-20,09:00:00,2022-02-24,23:00:00,100000062743.0,11-RUD-BLAG-UGBL-E105
5061,1100527713.0,7100519645,1112011420,Экскаватор электрический ЭКГ-10 №02,,2022-01-14,06:24:24,101060000410.0,0.0,,,,C-OGM,1100,PL,,,,,,2022-01-14,06:24:24,,,,1100,,,,,,2,11:07:55,,ТО1,2559020,,100.0,,1100,,0,1000,,,,,,Ч,5440.0,15:07:45,,QM007100519645,,,,,,Экскаватор электрический №02,,,,,,2021-09-09,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-04-15,2022-04-11,Техническое обслуживание 1,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,О1,A0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР ДМНП ПКАЛ,ПЛАН ГОД  МТРЦ СРОЧ ТКБЕ УТВП,APP1,,,,Техническое обслуживание 1,,0.0,,A1,2021-12-19,13:55:26,,00:00:00,ЗКПР СОРА,NIKOLAEVIV,NIKOLAEVIV,2021-09-09,2022-04-11,09:00:00,2022-04-15,23:00:00,100000062743.0,11-RUD-BLAG-UGBL-E105
5062,1100527712.0,7100519644,1112011420,Экскаватор электрический ЭКГ-10 №02,,2021-12-19,09:57:20,101060000410.0,0.0,,,,C-OGM,1100,PL,,,,,,2021-12-19,09:57:20,,,,1100,,,,,,2,11:07:43,,ЗМН,2559018,,100.0,,1100,,0,1000,,,,,,Ч,5440.0,15:07:42,,QM007100519644,,,,,,Экскаватор электрический №02,,,,,,2021-09-09,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-12-15,2022-12-14,Замена футеровка,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,ЗУ,A0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГОД,APP1,,,,Замена футеровка,,0.0,,A1,2021-12-19,13:57:02,,00:00:00,ЗКПР СОРА,NIKOLAEVIV,NIKOLAEVIV,2021-09-09,2022-12-14,09:00:00,2022-12-15,09:00:00,100000062743.0,11-RUD-BLAG-UGBL-E105
5063,1100527711.0,7100519643,1112011420,Экскаватор электрический ЭКГ-10 №02,,2021-12-19,10:03:19,101060000410.0,0.0,,,,C-OGM,1100,PL,,,,,,2021-12-19,10:03:19,,,,1100,,,,,,2,11:07:42,,ТР,2559016,,100.0,,1100,,0,1000,,,,,,Ч,5440.0,15:07:41,,QM007100519643,,,,,,Экскаватор электрический №02,,,,,,2021-09-09,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-06-18,2022-06-12,ТР рабочего оборудования,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,Р0,A0000020,A,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ОТКР KKMP ДМНП ПКАЛ,СГГС ГОД,APP1,,,,ТР рабочего оборудования,,0.0,,A1,2021-12-19,14:03:03,,00:00:00,ЗКПР СОРА,NIKOLAEVIV,NIKOLAEVIV,2021-09-09,2022-06-12,09:00:00,2022-06-18,05:00:00,100000062743.0,11-RUD-BLAG-UGBL-E105
5321,1200063849.0,7200114773,1112011420,Экскаватор электрический ЭКГ-10 №22,,2021-10-18,12:55:27,101060003606.0,0.0,,,,C-OGM,1100,PL,,,,,,2021-10-18,12:55:27,,,,1100,,,,,,22,10:08:04,,,2606806,,100.0,,1100,,0,1000,,,,,,Ч,448.0,13:57:01,,QM007200114773,,,,,,Экскаватор электрический №22,,2.0,Низкий,,,2021-09-20,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2022-06-21,2022-06-21,УСО №22КР(перенос в зак 1100385657),ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,,,,,,,,,,,,,,,,00:00:00,,0.0,,00:00:00,ЗАКР ДМНП МТКУ НКС  ПКАЛ ПРВВ,СГПЛ КРМТ,AVS1,,,,УСО капитальный ремонт,МЕНС,0.0,,A2,2021-09-20,14:00:53,,00:00:00,ЗКПР СОРА,NIKOLAEVIV,VOLKHINAA,2021-09-20,2022-06-21,13:57:00,2022-06-21,13:57:36,100000061735.0,11-RUD-BLAG-UGBL-E101
5462,1200065070.0,7200116708,1112011420,Экскаватор электрический ЭКГ-10 №02,,2021-12-27,11:54:49,101060000410.0,0.0,,,,C-UAGITO,1100,PL,,,,,,2021-12-27,11:54:49,,,,1100,,,,,,2,12:24:52,,ТР,2630311,X,600.0,,1100,,0,1000,,,,,,Ч,5440.0,16:20:16,,QM007200116708,,,,,,Экскаватор электрический №02,,2.0,Низкий,,,2021-09-27,,,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2021-12-24,2021-12-24,ЭКГ-10 №2 Кабель Wenco,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,,,,99.0,99.0,B0101020,90101002.0,Прочее,Прочее,Организационные,Wenco,Мех.дефекты,70.0,50000003.0,* 27.09.2021 12:23:08 RUS03 (KOSTITSYNDS)* Неисправен блок питания,00:00:00,,0.0,,00:00:00,ТЗКР JBFI ДВМА ДМНП ПКАЛ ПРВВ,СГГС МТРЦ СРОЧ,AVS1,Не указана причина неисправности автором,,,ЭКГ-10 №2 Кабель Wenco,,0.0,,A2,2021-09-27,16:23:11,,00:00:00,ЗКПР СОРА,KOSTITSYNDS,KOSTITSYNDS,2021-09-27,2021-12-24,16:20:00,2021-12-24,16:50:00,100000062743.0,11-RUD-BLAG-UGBL-E105
6798,1200073715.0,7200132252,1112011420,Экскаватор электрический ЭКГ-10 №30,,2021-11-24,11:57:12,101060011712.0,0.0,,,,C-CEK,1100,PL,,,,,,2021-11-24,11:57:12,,,,1100,,,,,,30,13:28:37,,ТР,2932773,X,200.0,,1100,,0,1000,,,,,,Ч,5435.0,17:04:23,,QM007200132252,,,,,,Экскаватор электрический №30,,1.0,Высокий,,,2021-11-21,,POLYUS\GORBA,00:00:00,E0302000,,,,,,,1105,,1100,,0,0,0,,,,,,,,,,,,2021-11-21,2021-11-21,Ревизия цеп.упр.эл.дв.обд.нап  ЭКГ10 №30,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,,,,40.0,25.0,B0302004,90101010.0,Электродвигатель,Замыкание на землю,Внешние,Лебедка напора,Эл.дефекты,35.0,50000001.0,"* 21.11.2021 13:28:37 RUS03 (ALEREMMIP100)  <Внеплановые рем. Работы (служба энергетика) - Электроналадка   К-р Благодатный200>_x000D_
21.11.2021 13:43:12 RUS03 (ИТС) <Внеплановые рем. Работы (службаэнергетика) - Электроналадка   К-р Благодатный200>_x000D_
21.11.2021",00:00:00,,0.0,2021-11-21,17:29:24,ЗАКР ПДТВ ПЕЧТ JBFI KKMP ДМНП ПКАЛ ПРВВ,СГГС ПРНТ,AVS1,Влияние агрессивной среды,,,Внеплановые рем. Работы (служба энергети,ИМЕС ОТКЗ,0.42,X,A2,2021-11-21,17:04:23,2021-11-21,17:29:24,ВСМИ ЗКПР СОРА,ALEREMMIP100,KRAYTSEVMA,2021-11-21,2021-11-21,17:05:00,2021-11-21,18:05:00,100000062738.0,11-RUD-BLAG-UGBL-E106
6849,1200073939.0,7200132767,1112011420,Экскаватор электрический ЭКГ-10 №32,,2021-11-25,06:35:23,101060017560.0,0.0,,,,C-CEK,1100,PL,,,,,,2021-11-25,06:35:23,,,,1100,,,,,,32,17:06:16,,ТР,2947070,X,200.0,,1100,,0,1000,,,,,,Ч,,20:38:54,,QM007200132767,,,,,,Экскаватор электрический №32,,1.0,Высокий,,,2021-11-23,,POLYUS\GORBA,00:00:00,E0302000,,,,,11050103.0,,1105,,1100,,0,0,0,,,,,,,,,,,,2021-11-23,2021-11-23,Ревизия цеп.упр.эл.дв.под. ЭКГ-10 №32,ЭКГ-10_E03_02,960000020.0,,,00:00:00,0,E03_02,Экскаваторы электрические,0,,,,60.0,10.0,B0302005,90101010.0,Электродвигатель,Выход из строя электр.схемы,Технические,Лебедка подъема,Эл.дефекты,15.0,50000005.0,"* 23.11.2021 17:06:16 RUS03 (ALEREMMIP100)  <Внеплановые рем. Работы (служба энергетика) - Электрооборудование   К-р  Благодатный200>_x000D_
24.11.2021 01:45:36 RUS03 (ИТС) <Внеплановые рем. Работы (службаэнергетика) - Электрооборудование  Диагностика ошибки по",00:00:00,,0.0,2021-11-23,21:10:01,ЗАКР ПДТВ JBFI ДВМА ДМНП ПКАЛ ПРВВ,СГГС МТРЦ ПРНТ,AVS1,"Выработка, длительный срок эксплуатации",,,Внеплановые рем. Работы (служба энергети,ИМЕС ОТКЗ,0.52,X,A2,2021-11-23,20:38:54,2021-11-23,21:10:01,ВСМИ ЗКПР СОРА,ALEREMMIP100,KRAYTSEVMA,2021-11-23,2021-11-23,20:39:00,2021-11-23,21:39:00,100000063336.0,11-RUD-BLAG-UGBL-E103
